,0,1,2,3
87,"[7, 1, 64, 'relu', 20, 10]",0.3230951428413391,0.2543480396270752,0.3420901298522949
88,"[5, 1, 128, 'relu', 50, 7]",0.3235366642475128,0.23664385080337524,0.3445911407470703
89,"[5, 1, 128, 'relu', 40, 10]",0.32404929399490356,0.23231010138988495,0.34723687171936035
90,"[7, 1, 32, 'relu', 30, 10]",0.32414594292640686,0.25508683919906616,0.3436136543750763
91,"[6, 1, 32, 'relu', 15, 10]",0.3244689106941223,0.2573164701461792,0.340044230222702
92,"[3, 1, 128, 'relu', 20, 5]",0.3245041072368622,0.24065589904785156,0.3421647846698761
93,"[3, 1, 64, 'relu', 15, 5]",0.3247092664241791,0.24407236278057098,0.34176793694496155
94,"[5, 1, 128, 'relu', 40, 5]",0.32512393593788147,0.24597690999507904,0.3427319824695587
95,"[7, 1, 32, 'relu', 30, 7]",0.32528454065322876,0.2528676986694336,0.34500059485435486
96,"[7, 1, 64, 'relu', 40, 10]",0.3253616690635681,0.25282853841781616,0.34595704078674316
97,"[5, 1, 32, 'relu', 40, 2]",0.3262157440185547,0.270237535238266,0.34172019362449646
98,"[6, 1, 128, 'relu', 15, 10]",0.3264782130718231,0.2580108642578125,0.3428713381290436
99,"[7, 1, 64, 'relu', 15, 10]",0.3273136019706726,0.26069217920303345,0.3461434841156006
100,"[5, 1, 32, 'relu', 20, 5]",0.3273527920246124,0.25531870126724243,0.34436121582984924
101,"[6, 1, 128, 'relu', 20, 10]",0.3277336061000824,0.2503378987312317,0.3474123477935791
102,"[6, 1, 32, 'relu', 30, 7]",0.32776761054992676,0.24967417120933533,0.3477076590061188
103,"[5, 1, 128, 'relu', 15, 7]",0.32793062925338745,0.2543712854385376,0.3450375497341156
104,"[7, 1, 32, 'relu', 40, 10]",0.32797035574913025,0.2514179050922394,0.3491816520690918
105,"[6, 1, 32, 'relu', 15, 7]",0.3282542824745178,0.26025626063346863,0.34492337703704834
106,"[6, 1, 128, 'relu', 40, 5]",0.32871317863464355,0.2520163357257843,0.3470637798309326
107,"[7, 1, 32, 'relu', 15, 10]",0.32896527647972107,0.26222190260887146,0.3478410243988037
108,"[6, 1, 128, 'relu', 30, 10]",0.3296087086200714,0.2582365870475769,0.34707462787628174
109,"[3, 1, 64, 'relu', 30, 5]",0.3297852873802185,0.2334098368883133,0.3529638350009918
110,"[5, 1, 32, 'relu', 50, 2]",0.3300163447856903,0.24237428605556488,0.35256633162498474
111,"[7, 1, 128, 'relu', 15, 10]",0.330327570438385,0.26004818081855774,0.3508259356021881
112,"[5, 1, 64, 'relu', 20, 5]",0.3303399980068207,0.25472065806388855,0.3485848903656006
113,"[6, 1, 128, 'relu', 50, 7]",0.33038681745529175,0.24179790914058685,0.35343289375305176
114,"[7, 1, 64, 'relu', 50, 10]",0.33108970522880554,0.254218190908432,0.35235950350761414
115,"[6, 1, 64, 'relu', 15, 7]",0.3311082720756531,0.2620694935321808,0.3477877676486969
116,"[6, 1, 64, 'relu', 30, 7]",0.33198368549346924,0.2546100914478302,0.351007342338562
117,"[5, 1, 64, 'relu', 50, 2]",0.33211928606033325,0.23670631647109985,0.3517366945743561
118,"[5, 1, 64, 'relu', 50, 5]",0.3323310613632202,0.24471415579319,0.3546695411205292
119,"[6, 1, 128, 'relu', 40, 10]",0.3331158757209778,0.24323409795761108,0.35416755080223083
120,"[6, 1, 32, 'relu', 30, 5]",0.3333764672279358,0.2611906826496124,0.3509751558303833
121,"[7, 1, 32, 'relu', 50, 10]",0.33371391892433167,0.25283899903297424,0.3565240204334259
122,"[6, 1, 128, 'relu', 30, 7]",0.334320604801178,0.25682333111763,0.35231247544288635
123,"[7, 1, 32, 'relu', 15, 7]",0.3347040116786957,0.26473432779312134,0.35486865043640137
124,"[7, 1, 32, 'relu', 20, 7]",0.33534666895866394,0.26467666029930115,0.35583266615867615
125,"[7, 1, 64, 'relu', 20, 7]",0.3356320261955261,0.2653215229511261,0.3553849756717682
