,0,1,2,3
36,"[3, 1, 128, 'relu', 30, 10]",0.29975786805152893,0.22693918645381927,0.31367698311805725
37,"[3, 1, 64, 'tanh', 20, 10]",0.2999168336391449,0.22605586051940918,0.31389787793159485
38,"[3, 1, 32, 'tanh', 50, 7]",0.2999248206615448,0.22628942131996155,0.31391382217407227
39,"[3, 1, 32, 'relu', 30, 7]",0.2999431788921356,0.22661572694778442,0.31392982602119446
40,"[3, 1, 32, 'relu', 40, 7]",0.3000452220439911,0.2270226627588272,0.3140817880630493
41,"[3, 1, 128, 'relu', 50, 7]",0.30013227462768555,0.22939783334732056,0.3142485022544861
42,"[3, 1, 32, 'tanh', 50, 10]",0.30016836524009705,0.22499197721481323,0.3141917288303375
43,"[3, 1, 128, 'tanh', 20, 10]",0.3001765012741089,0.22481940686702728,0.3142429292201996
44,"[3, 1, 32, 'sigmoid', 50, 10]",0.30021315813064575,0.2275601327419281,0.3143848776817322
45,"[3, 1, 32, 'sigmoid', 40, 7]",0.3003810942173004,0.22799767553806305,0.3145034611225128
46,"[3, 1, 64, 'tanh', 50, 10]",0.300437331199646,0.2258925586938858,0.3144814074039459
47,"[3, 1, 64, 'relu', 40, 7]",0.3005638122558594,0.2277110368013382,0.3145802915096283
48,"[3, 1, 32, 'relu', 15, 7]",0.3006161153316498,0.22871288657188416,0.314616322517395
49,"[3, 1, 64, 'tanh', 40, 7]",0.3006288707256317,0.22574247419834137,0.3147181570529938
50,"[3, 1, 32, 'relu', 50, 7]",0.30063676834106445,0.2271805703639984,0.31479430198669434
51,"[3, 1, 64, 'sigmoid', 15, 10]",0.30068716406822205,0.2295462191104889,0.3146463632583618
52,"[3, 1, 64, 'relu', 50, 7]",0.3008120357990265,0.2281697690486908,0.3148593604564667
53,"[3, 1, 32, 'tanh', 15, 5]",0.3011403977870941,0.22782301902770996,0.3151741027832031
54,"[3, 1, 32, 'relu', 30, 5]",0.30114442110061646,0.2289876937866211,0.3152603209018707
55,"[3, 1, 32, 'relu', 15, 5]",0.3011474907398224,0.2301609069108963,0.31515762209892273
56,"[3, 1, 64, 'tanh', 20, 7]",0.30117663741111755,0.22753533720970154,0.31520575284957886
57,"[3, 1, 64, 'tanh', 15, 7]",0.3012717366218567,0.22807234525680542,0.31528976559638977
58,"[3, 1, 64, 'tanh', 30, 7]",0.30127182602882385,0.22716695070266724,0.3153519928455353
59,"[3, 1, 32, 'tanh', 20, 5]",0.30129045248031616,0.22670817375183105,0.31536445021629333
60,"[3, 1, 32, 'relu', 20, 5]",0.30130571126937866,0.23051492869853973,0.31531378626823425
61,"[3, 1, 128, 'relu', 40, 7]",0.3013438880443573,0.2276020497083664,0.3154701590538025
62,"[3, 1, 32, 'relu', 40, 5]",0.3015908896923065,0.22878655791282654,0.31573525071144104
63,"[3, 1, 64, 'relu', 30, 7]",0.3016112446784973,0.23088251054286957,0.31555941700935364
64,"[3, 1, 64, 'sigmoid', 40, 10]",0.30173367261886597,0.230446919798851,0.31589940190315247
65,"[3, 1, 128, 'relu', 20, 7]",0.3019244074821472,0.23064719140529633,0.3159010112285614
66,"[3, 1, 32, 'tanh', 40, 5]",0.3019721806049347,0.22882558405399323,0.3160921037197113
67,"[3, 1, 32, 'tanh', 30, 5]",0.3019736409187317,0.22901147603988647,0.31608855724334717
68,"[3, 1, 64, 'tanh', 50, 7]",0.3019936680793762,0.22921085357666016,0.31605735421180725
69,"[3, 1, 128, 'relu', 30, 7]",0.3020005226135254,0.2295009046792984,0.31603309512138367
70,"[3, 1, 128, 'tanh', 15, 10]",0.3020394444465637,0.22965918481349945,0.316057413816452
71,"[3, 1, 32, 'relu', 50, 5]",0.30205175280570984,0.23020070791244507,0.31621989607810974
72,"[3, 1, 32, 'sigmoid', 30, 7]",0.3021355867385864,0.23109689354896545,0.31639495491981506
73,"[3, 1, 32, 'tanh', 50, 5]",0.3022385537624359,0.228707417845726,0.31639131903648376
74,"[3, 1, 128, 'tanh', 50, 7]",0.3022800385951996,0.22862496972084045,0.3163925111293793
75,"[3, 1, 64, 'relu', 30, 5]",0.3022818863391876,0.23053836822509766,0.3163398802280426
76,"[3, 1, 128, 'relu', 15, 7]",0.3022844195365906,0.23062719404697418,0.31628143787384033
77,"[3, 1, 64, 'relu', 40, 5]",0.3025374412536621,0.229871466755867,0.3166919946670532
78,"[3, 1, 64, 'sigmoid', 20, 10]",0.30280277132987976,0.23367264866828918,0.3169281780719757
79,"[3, 1, 128, 'tanh', 40, 7]",0.3028098940849304,0.22850260138511658,0.3169575035572052
80,"[3, 1, 128, 'tanh', 30, 7]",0.3029939830303192,0.22882665693759918,0.31713345646858215
